front_left,front_right,back_right,power,efficiency
"(1492.38623046875,-1224.3299560546875,0.0)","(1492.396240234375,-1223.3299560546875,0.0)","(1488.396484375,-1223.2901611328125,0.0)",40000.0,0.95
"(1498.6751708984375,-1219.3460693359375,3.4969110629390343e-07)","(1499.6741943359375,-1219.3013916015625,3.4969110629390343e-07)","(1499.4949951171875,-1215.3052978515625,-3.4969110629390343e-07)",40000.0,0.95
"(1494.82080078125,-1231.798583984375,0.0)","(1493.82080078125,-1231.784423828125,0.0)","(1493.764404296875,-1235.783935546875,0.0)",40000.0,0.95
