front_left,front_right,back_right,power,efficiency
"(-916.4483032226562,-1548.054443359375,3.4969110629390343e-07)","(-916.3330688476562,-1549.0478515625,3.4969110629390343e-07)","(-912.3596801757812,-1548.587158203125,-3.4969110629390343e-07)",40000.0,0.95
"(-922.584716796875,-1540.039794921875,0.0)","(-921.7078857421875,-1539.55908203125,0.0)","(-923.6312255859375,-1536.0517578125,0.0)",40000.0,0.95
"(-925.9715576171875,-1546.9061279296875,3.4969110629390343e-07)","(-926.0726318359375,-1545.9112548828125,3.4969110629390343e-07)","(-930.0521240234375,-1546.3155517578125,-3.4969110629390343e-07)",40000.0,0.95
