front_left,front_right,back_right,power,efficiency
"(-898.109619140625,-1481.2042236328125,0.0)","(-899.0692138671875,-1481.4857177734375,0.0)","(-897.943603515625,-1485.3240966796875,0.0)",40000.0,0.95
"(-895.3075561523438,-1473.46875,3.4969110629390343e-07)","(-894.3075561523438,-1473.46875,3.4969110629390343e-07)","(-894.3075561523438,-1469.46875,-3.4969110629390343e-07)",40000.0,0.95
"(-900.5767211914062,-1475.7625732421875,3.4969110629390343e-07)","(-900.5805053710938,-1474.7625732421875,3.4969110629390343e-07)","(-904.5805053710938,-1474.7774658203125,-3.4969110629390343e-07)",40000.0,0.95
