front_left,front_right,back_right,power,efficiency
"(-719.4482421875,-1361.74365234375,3.4969110629390343e-07)","(-718.451171875,-1361.66650390625,3.4969110629390343e-07)","(-718.7601318359375,-1357.678466796875,-3.4969110629390343e-07)",40000.0,0.95
"(-721.5665283203125,-1369.0709228515625,3.4969110629390343e-07)","(-722.5665283203125,-1369.0816650390625,3.4969110629390343e-07)","(-722.5235595703125,-1373.0814208984375,-3.4969110629390343e-07)",40000.0,0.95
"(-715.762939453125,-1366.2733154296875,0.0)","(-715.760498046875,-1367.2733154296875,0.0)","(-711.760498046875,-1367.2635498046875,0.0)",40000.0,0.95
