front_left,front_right,back_right,power,efficiency
"(-162.7900390625,1148.048828125,3.4969110629390343e-07)","(-161.7900390625,1148.048828125,3.4969110629390343e-07)","(-161.7900390625,1152.048828125,-3.4969110629390343e-07)",40000.0,0.95
"(-168.47862243652344,1145.92724609375,3.4969110629390343e-07)","(-168.4768829345703,1146.92724609375,3.4969110629390343e-07)","(-172.4768829345703,1146.93408203125,-3.4969110629390343e-07)",40000.0,0.95
"(-164.74163818359375,1141.6055908203125,0.0)","(-165.74163818359375,1141.6055908203125,0.0)","(-165.74163818359375,1137.6055908203125,0.0)",40000.0,0.95
"(-159.11782836914062,1143.47900390625,0.0)","(-159.12081909179688,1142.47900390625,0.0)","(-155.120849609375,1142.467041015625,0.0)",40000.0,0.95
