front_left,front_right,back_right,power,efficiency
"(-964.8651123046875,-1250.562255859375,0.0)","(-964.843017578125,-1251.56201171875,0.0)","(-960.843994140625,-1251.4736328125,0.0)",40000.0,0.95
"(-976.469482421875,-1247.914794921875,0.0)","(-976.4727783203125,-1246.914794921875,0.0)","(-980.4727783203125,-1246.92822265625,0.0)",40000.0,0.95
"(-971.9047241210938,-1256.0147705078125,0.0)","(-972.9047241210938,-1256.0228271484375,0.0)","(-972.8729858398438,-1260.0225830078125,0.0)",40000.0,0.95
