front_left,front_right,back_right,power,efficiency
"(-758.64990234375,-1245.794677734375,0.0)","(-758.756103515625,-1244.80029296875,0.0)","(-762.7335205078125,-1245.22509765625,0.0)",40000.0,0.95
"(-753.1537475585938,-1241.8045654296875,3.4969110629390343e-07)","(-752.1538696289062,-1241.7918701171875,3.4969110629390343e-07)","(-752.2050170898438,-1237.7921142578125,-3.4969110629390343e-07)",40000.0,0.95
"(-748.6134033203125,-1248.341552734375,0.0)","(-748.6160888671875,-1249.341552734375,0.0)","(-744.6160888671875,-1249.3525390625,0.0)",40000.0,0.95
"(-754.0590209960938,-1251.1563720703125,0.0)","(-755.0588989257812,-1251.1436767578125,0.0)","(-755.1091918945312,-1255.1434326171875,0.0)",40000.0,0.95
