front_left,front_right,back_right,power,efficiency
"(-295.9227294921875,-1202.0047607421875,0.0)","(-296.9227294921875,-1202.0047607421875,0.0)","(-296.9227294921875,-1206.0047607421875,0.0)",40000.0,0.95
"(-287.9815979003906,-1196.8558349609375,3.4969110629390343e-07)","(-287.9855651855469,-1197.8558349609375,3.4969110629390343e-07)","(-283.9856262207031,-1197.8717041015625,-3.4969110629390343e-07)",40000.0,0.95
"(-300.2195739746094,-1194.3529052734375,0.0)","(-300.2265930175781,-1193.3529052734375,0.0)","(-304.2264709472656,-1193.3809814453125,0.0)",40000.0,0.95
"(-293.143310546875,-1188.434814453125,3.4969110629390343e-07)","(-292.143310546875,-1188.435302734375,3.4969110629390343e-07)","(-292.14129638671875,-1184.435302734375,-3.4969110629390343e-07)",40000.0,0.95
