front_left,front_right,back_right,power,efficiency
"(253.34786987304688,157.33460998535156,0.0)","(253.37643432617188,158.33421325683594,0.0)","(249.3780517578125,158.4484405517578,0.0)",40000.0,0.95
"(268.05731201171875,153.46214294433594,3.4969110629390343e-07)","(267.83837890625,152.4864044189453,3.4969110629390343e-07)","(271.7413330078125,151.61061096191406,-3.4969110629390343e-07)",40000.0,0.95
"(258.9596252441406,145.67874145507812,0.0)","(257.9596252441406,145.68359375,0.0)","(257.9402770996094,141.68365478515625,0.0)",40000.0,0.95
