front_left,front_right,back_right,power,efficiency
"(-825.1008911132812,-1143.8609619140625,3.4969110629390343e-07)","(-825.1073608398438,-1142.8609619140625,3.4969110629390343e-07)","(-829.1072387695312,-1142.8868408203125,-3.4969110629390343e-07)",40000.0,0.95
"(-811.4759521484375,-1144.8585205078125,0.0)","(-811.4599609375,-1145.8582763671875,0.0)","(-807.46044921875,-1145.7943115234375,0.0)",40000.0,0.95
"(-815.6800537109375,-1138.5909423828125,0.0)","(-814.6800537109375,-1138.5906982421875,0.0)","(-814.68115234375,-1134.5906982421875,0.0)",40000.0,0.95
