front_left,front_right,back_right,power,efficiency
"(-1048.283935546875,-60.76921081542969,0.0)","(-1049.283935546875,-60.766754150390625,0.0)","(-1049.293701171875,-64.76673889160156,0.0)",40000.0,0.95
"(-1059.98388671875,-57.9714241027832,0.0)","(-1060.84814453125,-57.4683723449707,0.0)","(-1062.8603515625,-60.9254035949707,0.0)",40000.0,0.95
"(-1048.276123046875,-48.07419204711914,3.4969110629390343e-07)","(-1047.277587890625,-48.02021408081055,3.4969110629390343e-07)","(-1047.493408203125,-44.02604293823242,-3.4969110629390343e-07)",40000.0,0.95
