front_left,front_right,back_right,power,efficiency
"(-190.33985900878906,-696.6447143554688,3.4969110629390343e-07)","(-190.34996032714844,-697.6447143554688,3.4969110629390343e-07)","(-186.3501739501953,-697.6851196289062,-3.4969110629390343e-07)",40000.0,0.95
"(-192.64682006835938,-691.4683837890625,0.0)","(-191.6468505859375,-691.47412109375,0.0)","(-191.62387084960938,-687.4742431640625,0.0)",40000.0,0.95
"(-195.0948486328125,-701.0548095703125,0.0)","(-196.0948486328125,-701.0531005859375,0.0)","(-196.10183715820312,-705.0531005859375,0.0)",40000.0,0.95
