front_left,front_right,back_right,power,efficiency
"(1171.7529296875,-19.503847122192383,3.4969110629390343e-07)","(1171.7529296875,-20.503847122192383,3.4969110629390343e-07)","(1175.7529296875,-20.503847122192383,-3.4969110629390343e-07)",40000.0,0.95
"(1166.208984375,-20.86087417602539,0.0)","(1165.209228515625,-20.838153839111328,0.0)","(1165.118408203125,-24.837120056152344,0.0)",40000.0,0.95
"(1162.860595703125,-13.170028686523438,0.0)","(1162.87109375,-12.170082092285156,0.0)","(1158.871337890625,-12.128562927246094,0.0)",40000.0,0.95
