front_left,front_right,back_right,power,efficiency
"(526.364990234375,-12.766057014465332,0.0)","(526.353759765625,-11.766119956970215,0.0)","(522.35400390625,-11.811060905456543,0.0)",40000.0,0.95
"(532.6702880859375,-21.31281852722168,0.0)","(531.67041015625,-21.300626754760742,0.0)","(531.62158203125,-25.300329208374023,0.0)",40000.0,0.95
"(539.5570678710938,-19.684429168701172,3.4969110629390343e-07)","(539.5570678710938,-20.684429168701172,3.4969110629390343e-07)","(543.5570678710938,-20.684429168701172,-3.4969110629390343e-07)",40000.0,0.95
