front_left,front_right,back_right,power,efficiency
"(-930.5672607421875,-1478.374755859375,0.0)","(-930.5634765625,-1479.374755859375,0.0)","(-926.5634765625,-1479.35986328125,0.0)",40000.0,0.95
"(-935.8507690429688,-1480.76806640625,3.4969110629390343e-07)","(-936.8506469726562,-1480.75537109375,3.4969110629390343e-07)","(-936.9009399414062,-1484.755126953125,-3.4969110629390343e-07)",40000.0,0.95
"(-933.7776489257812,-1471.80419921875,0.0)","(-932.7776489257812,-1471.802490234375,0.0)","(-932.7848510742188,-1467.802490234375,0.0)",40000.0,0.95
