front_left,front_right,back_right,power,efficiency
"(-162.24163818359375,1126.6055908203125,3.4969110629390343e-07)","(-161.24163818359375,1126.6055908203125,3.4969110629390343e-07)","(-161.24163818359375,1130.6055908203125,-3.4969110629390343e-07)",40000.0,0.95
"(-164.54815673828125,1119.10791015625,0.0)","(-165.54815673828125,1119.109619140625,0.0)","(-165.55532836914062,1115.109619140625,0.0)",40000.0,0.95
"(-159.39559936523438,1122.378173828125,0.0)","(-159.39559936523438,1121.378173828125,0.0)","(-155.39559936523438,1121.378173828125,0.0)",40000.0,0.95
