front_left,front_right,back_right,power,efficiency
"(-165.5473175048828,973.4916381835938,3.4969110629390343e-07)","(-164.54823303222656,973.4486694335938,3.4969110629390343e-07)","(-164.37635803222656,977.4450073242188,-3.4969110629390343e-07)",40000.0,0.95
"(-168.58926391601562,964.4468994140625,0.0)","(-169.58926391601562,964.4468994140625,0.0)","(-169.58926391601562,960.4468994140625,0.0)",40000.0,0.95
"(-172.4729461669922,969.6707153320312,0.0)","(-172.4773406982422,970.6707153320312,0.0)","(-176.47731018066406,970.6531372070312,0.0)",40000.0,0.95
