front_left,front_right,back_right,power,efficiency
"(-938.6017456054688,-1257.564453125,3.4969110629390343e-07)","(-937.8617553710938,-1256.891845703125,3.4969110629390343e-07)","(-940.5524291992188,-1253.93212890625,-3.4969110629390343e-07)",40000.0,0.95
"(-928.8783569335938,-1257.7108154296875,0.0)","(-928.3257446289062,-1258.5443115234375,0.0)","(-924.9918823242188,-1256.3338623046875,0.0)",40000.0,0.95
"(-937.2921142578125,-1266.0811767578125,0.0)","(-938.291748046875,-1266.1070556640625,0.0)","(-938.1878662109375,-1270.1055908203125,0.0)",40000.0,0.95
