front_left,front_right,back_right,power,efficiency
"(1241.4359130859375,-1249.1541748046875,0.0)","(1241.4359130859375,-1248.1541748046875,0.0)","(1237.4359130859375,-1248.1541748046875,0.0)",40000.0,0.95
"(1253.868408203125,-1250.267578125,3.4969110629390343e-07)","(1253.859375,-1251.267578125,3.4969110629390343e-07)","(1257.859130859375,-1251.303466796875,-3.4969110629390343e-07)",40000.0,0.95
"(1247.8946533203125,-1255.6497802734375,0.0)","(1246.8948974609375,-1255.6304931640625,0.0)","(1246.8179931640625,-1259.6297607421875,0.0)",40000.0,0.95
