front_left,front_right,back_right,power,efficiency
"(-1600.7066650390625,-688.8466186523438,3.4969110629390343e-07)","(-1599.7066650390625,-688.8490600585938,3.4969110629390343e-07)","(-1599.6971435546875,-684.8490600585938,-3.4969110629390343e-07)",40000.0,0.95
"(-1603.6689453125,-699.531005859375,0.0)","(-1604.6689453125,-699.5323486328125,0.0)","(-1604.663330078125,-703.5323486328125,0.0)",40000.0,0.95
"(-1595.6195068359375,-694.6187744140625,0.0)","(-1595.6195068359375,-695.6187744140625,0.0)","(-1591.6195068359375,-695.6187744140625,0.0)",40000.0,0.95
