front_left,front_right,back_right,power,efficiency
"(-1526.0577392578125,-16.43939971923828,0.0)","(-1526.0540771484375,-15.43940544128418,0.0)","(-1530.0540771484375,-15.424911499023438,0.0)",40000.0,0.95
"(-1521.95361328125,-22.981117248535156,0.0)","(-1522.953369140625,-22.95730972290039,0.0)","(-1523.048583984375,-26.9561767578125,0.0)",40000.0,0.95
"(-1515.341064453125,-18.56370735168457,0.0)","(-1515.34521484375,-19.56369972229004,0.0)","(-1511.34521484375,-19.579870223999023,0.0)",40000.0,0.95
