front_left,front_right,back_right,power,efficiency
"(355.2856140136719,-21.16818618774414,3.4969110629390343e-07)","(356.2786560058594,-21.28600311279297,3.4969110629390343e-07)","(356.7499084472656,-17.313861846923828,-3.4969110629390343e-07)",40000.0,0.95
"(363.7987060546875,-25.75126075744629,3.4969110629390343e-07)","(363.937744140625,-26.741548538208008,3.4969110629390343e-07)","(367.89886474609375,-26.185400009155273,-3.4969110629390343e-07)",40000.0,0.95
"(364.28533935546875,-29.217266082763672,3.4969110629390343e-07)","(364.42437744140625,-30.20755386352539,3.4969110629390343e-07)","(368.385498046875,-29.651405334472656,-3.4969110629390343e-07)",40000.0,0.95
"(346.9520263671875,-28.519208908081055,0.0)","(346.522705078125,-27.616056442260742,0.0)","(342.91009521484375,-29.333322525024414,0.0)",40000.0,0.95
