front_left,front_right,back_right,power,efficiency
"(-321.2201843261719,-1191.1014404296875,3.4969110629390343e-07)","(-320.2201843261719,-1191.1058349609375,3.4969110629390343e-07)","(-320.2021789550781,-1187.1058349609375,-3.4969110629390343e-07)",40000.0,0.95
"(-318.20166015625,-1196.9788818359375,3.4969110629390343e-07)","(-318.19464111328125,-1197.9788818359375,3.4969110629390343e-07)","(-314.19476318359375,-1197.9508056640625,-3.4969110629390343e-07)",40000.0,0.95
"(-328.13629150390625,-1193.9434814453125,0.0)","(-328.06964111328125,-1192.9456787109375,0.0)","(-332.06072998046875,-1192.6790771484375,0.0)",40000.0,0.95
