front_left,front_right,back_right,power,efficiency
"(-162.26589965820312,1223.654052734375,3.4969110629390343e-07)","(-161.26589965820312,1223.654052734375,3.4969110629390343e-07)","(-161.26589965820312,1227.654052734375,-3.4969110629390343e-07)",40000.0,0.95
"(-165.2900390625,1214.048828125,0.0)","(-166.2900390625,1214.048828125,0.0)","(-166.2900390625,1210.048828125,0.0)",40000.0,0.95
"(-168.67242431640625,1221.0262451171875,0.0)","(-168.67886352539062,1222.0262451171875,0.0)","(-172.67877197265625,1222.0003662109375,0.0)",40000.0,0.95
