front_left,front_right,back_right,power,efficiency
"(78.29024505615234,-13.77531909942627,3.4969110629390343e-07)","(78.30077362060547,-14.775263786315918,3.4969110629390343e-07)","(82.30054473876953,-14.733160972595215,-3.4969110629390343e-07)",40000.0,0.95
"(78.32708740234375,-17.275127410888672,3.4969110629390343e-07)","(78.33761596679688,-18.275070190429688,3.4969110629390343e-07)","(82.33738708496094,-18.232967376708984,-3.4969110629390343e-07)",40000.0,0.95
"(73.80450439453125,-7.352753162384033,3.4969110629390343e-07)","(74.80435180664062,-7.334899425506592,3.4969110629390343e-07)","(74.73294067382812,-3.3355367183685303,-3.4969110629390343e-07)",40000.0,0.95
"(65.82310485839844,-12.073816299438477,0.0)","(65.81019592285156,-11.07390022277832,0.0)","(61.81053161621094,-11.125509262084961,0.0)",40000.0,0.95
