front_left,front_right,back_right,power,efficiency
"(281.3158264160156,-77.8904800415039,3.4969110629390343e-07)","(280.4573669433594,-78.4033432006836,3.4969110629390343e-07)","(282.5088195800781,-81.83724212646484,-3.4969110629390343e-07)",40000.0,0.95
"(268.89312744140625,-59.323062896728516,3.4969110629390343e-07)","(269.846435546875,-59.02096939086914,3.4969110629390343e-07)","(268.6380615234375,-55.20785903930664,-3.4969110629390343e-07)",40000.0,0.95
"(272.2295837402344,-58.26572799682617,3.4969110629390343e-07)","(273.1828918457031,-57.9636344909668,3.4969110629390343e-07)","(271.9745178222656,-54.1505241394043,-3.4969110629390343e-07)",40000.0,0.95
"(264.6091003417969,-66.84425354003906,0.0)","(264.1014099121094,-65.98271179199219,0.0)","(260.6552429199219,-68.01347351074219,0.0)",40000.0,0.95
"(266.3860168457031,-69.8596420288086,0.0)","(265.8783264160156,-68.99810028076172,0.0)","(262.4321594238281,-71.02886199951172,0.0)",40000.0,0.95
"(285.70770263671875,-60.399925231933594,3.4969110629390343e-07)","(286.13702392578125,-61.303077697753906,3.4969110629390343e-07)","(289.7496337890625,-59.5858154296875,-3.4969110629390343e-07)",40000.0,0.95
"(287.2102966308594,-63.56096649169922,3.4969110629390343e-07)","(287.6396179199219,-64.46411895751953,3.4969110629390343e-07)","(291.2522277832031,-62.74685287475586,-3.4969110629390343e-07)",40000.0,0.95
